"","m_emp_id","f_emp_id","m_dept","f_dept","m_region","f_region","m_average","f_average","m_ann_sal","f_ann_sal","Suggst_Amt"
"9543",76847,54320,"Technology","Technology",7,7,57.6420817369093,57.8027884206045,211145,132232,78913
"9544",24916,29947,"Technology","Technology",7,7,63.7539910600255,64.3670178799489,383054,370892,12162
"9545",24916,47317,"Technology","Technology",7,7,63.7539910600255,63.9860046828438,383054,123739,259315
"9546",59236,2614,"Technology","Technology",7,7,59.2225415070243,59.6772562792678,302895,222516,80379
"9547",59236,30668,"Technology","Technology",7,7,59.2225415070243,59.6849723286505,302895,115012,187883
"9548",59236,57330,"Technology","Technology",7,7,59.2225415070243,59.7006704980843,302895,243787,59108
"9549",77933,50512,"Technology","Technology",7,7,73.6797573435504,74.3792571306939,219424,159787,59637
"9550",32235,8642,"Technology","Technology",7,7,63.1606534695615,63.4772775649212,339705,161230,178475
"9551",32235,12164,"Technology","Technology",7,7,63.1606534695615,63.4647722435079,339705,307502,32203
"9552",32235,64573,"Technology","Technology",7,7,63.1606534695615,63.1625159642401,339705,323061,16644
"9553",32235,67067,"Technology","Technology",7,7,63.1606534695615,63.7023733503619,339705,309921,29784
"9554",65126,6168,"Technology","Technology",7,7,69.5796083439761,69.6588974031503,313769,224475,89294
"9555",9906,38000,"Technology","Technology",7,7,72.5023946360153,73.1108982545764,431268,216350,214918
"9556",9906,52027,"Technology","Technology",7,7,72.5023946360153,72.6359621115368,431268,210602,220666
"9557",41357,3151,"Technology","Technology",7,7,58.4485419327373,58.6017986377182,388983,175731,213252
"9558",41357,52085,"Technology","Technology",7,7,58.4485419327373,58.6752341421882,388983,256314,132669
"9559",41357,57835,"Technology","Technology",7,7,58.4485419327373,58.6044593444019,388983,239167,149816
"9560",41357,64191,"Technology","Technology",7,7,58.4485419327373,58.636919965943,388983,229818,159165
"9561",29744,15985,"Technology","Technology",7,7,50.9017134951043,50.9017134951043,339777,182399,157378
"9562",29744,35063,"Technology","Technology",7,7,50.9017134951043,51.122552149851,339777,243609,96168
"9563",1555,7249,"Technology","Technology",7,7,52.4723286504896,52.9986164325245,232454,118416,114038
"9564",1555,58088,"Technology","Technology",7,7,52.4723286504896,52.4723286504896,232454,152222,80232
"9565",17449,3780,"Technology","Technology",7,7,57.8027884206045,58.2721370796083,450131,145872,304259
"9566",17449,31800,"Technology","Technology",7,7,57.8027884206045,57.8921881651767,450131,227013,223118
"9567",17449,34272,"Technology","Technology",7,7,57.8027884206045,57.9206577266922,450131,345057,105074
"9568",17449,41903,"Technology","Technology",7,7,57.8027884206045,57.8474882928906,450131,294587,155544
"9569",17449,54320,"Technology","Technology",7,7,57.8027884206045,57.8027884206045,450131,132232,317899
"9570",17449,58737,"Technology","Technology",7,7,57.8027884206045,58.0805661983823,450131,375320,74811
"9571",17449,58780,"Technology","Technology",7,7,57.8027884206045,58.1183482332908,450131,316250,133881
"9572",21000,7249,"Technology","Technology",7,7,52.4723286504896,52.9986164325245,328376,118416,209960
"9573",21000,58088,"Technology","Technology",7,7,52.4723286504896,52.4723286504896,328376,152222,176154
"9574",75417,6910,"Technology","Technology",7,7,60.2825670498084,60.5826947637292,348354,254113,94241
"9575",75417,26951,"Technology","Technology",7,7,60.2825670498084,60.757503192848,348354,236596,111758
"9576",75417,70738,"Technology","Technology",7,7,60.2825670498084,60.8484993614304,348354,129872,218482
"9577",69097,31800,"Technology","Technology",7,7,57.4848339719029,57.8921881651767,269570,227013,42557
"9578",69097,54320,"Technology","Technology",7,7,57.4848339719029,57.8027884206045,269570,132232,137338
"9579",75703,6910,"Technology","Technology",7,7,60.1657620263942,60.5826947637292,434541,254113,180428
"9580",75703,26951,"Technology","Technology",7,7,60.1657620263942,60.757503192848,434541,236596,197945
"9581",75703,32082,"Technology","Technology",7,7,60.1657620263942,60.1657620263942,434541,311807,122734
"9582",28842,55108,"Technology","Technology",7,7,51.3963388676032,51.782141336739,468762,217586,251176
"9583",20880,7249,"Technology","Technology",7,7,52.6282460621541,52.9986164325245,450373,118416,331957
"9584",20880,45985,"Technology","Technology",7,7,52.6282460621541,53.0654001702852,450373,273105,177268
"9585",20880,66627,"Technology","Technology",7,7,52.6282460621541,53.0276181353768,450373,237118,213255
"9586",20880,76037,"Technology","Technology",7,7,52.6282460621541,53.0640698169434,450373,165272,285101
"9587",39525,13223,"R&D","R&D",7,7,57.6681566624095,57.8677096636867,500535,276058,224477
"9588",48776,71594,"Technology","Technology",7,7,65.7261068539804,66.1265432098765,245413,155700,89713
"9589",12428,12353,"Technology","Technology",7,7,70.9386973180077,71.5825883354619,351237,162242,188995
"9590",12428,37019,"Technology","Technology",7,7,70.9386973180077,70.9716900808855,351237,314151,37086
"9591",23325,126,"Technology","Technology",7,7,56.2537249893572,56.3117283950617,412476,159592,252884
"9592",23325,8190,"Technology","Technology",7,7,56.2537249893572,56.7946466581524,412476,140016,272460
"9593",23325,14047,"Technology","Technology",7,7,56.2537249893572,56.4950510855683,412476,301444,111032
"9594",23325,26132,"Technology","Technology",7,7,56.2537249893572,56.5671562366965,412476,182153,230323
"9595",23325,49596,"Technology","Technology",7,7,56.2537249893572,56.4950510855683,412476,363550,48926
"9596",23325,72204,"Technology","Technology",7,7,56.2537249893572,56.6110578969774,412476,183944,228532
"9597",23325,77533,"Technology","Technology",7,7,56.2537249893572,56.7946466581524,412476,169753,242723
"9598",39357,8060,"Technology","Technology",7,7,50.2328118348233,50.6279267773521,387313,108418,278895
"9599",39357,57396,"Technology","Technology",7,7,50.2328118348233,50.7292997020009,387313,173189,214124
"9600",57858,3780,"Technology","Technology",7,7,57.7854938271605,58.2721370796083,386435,145872,240563
"9601",57858,31800,"Technology","Technology",7,7,57.7854938271605,57.8921881651767,386435,227013,159422
"9602",57858,34272,"Technology","Technology",7,7,57.7854938271605,57.9206577266922,386435,345057,41378
"9603",57858,41903,"Technology","Technology",7,7,57.7854938271605,57.8474882928906,386435,294587,91848
"9604",57858,54320,"Technology","Technology",7,7,57.7854938271605,57.8027884206045,386435,132232,254203
"9605",57858,58737,"Technology","Technology",7,7,57.7854938271605,58.0805661983823,386435,375320,11115
"9606",57858,58780,"Technology","Technology",7,7,57.7854938271605,58.1183482332908,386435,316250,70185
"9607",78265,8642,"Technology","Technology",7,7,63.1159535972754,63.4772775649212,241527,161230,80297
"9608",17669,70579,"Technology","Technology",7,7,57.0274584929757,57.3416879523201,225842,150432,75410
"9609",33088,3151,"Technology","Technology",7,7,58.3958599404002,58.6017986377182,320460,175731,144729
"9610",33088,52085,"Technology","Technology",7,7,58.3958599404002,58.6752341421882,320460,256314,64146
"9611",33088,57835,"Technology","Technology",7,7,58.3958599404002,58.6044593444019,320460,239167,81293
"9612",33088,64191,"Technology","Technology",7,7,58.3958599404002,58.636919965943,320460,229818,90642
"9613",38350,22870,"Technology","Technology",7,7,54.2973073648361,54.3545125585356,306387,186110,120277
"9614",38350,23153,"Technology","Technology",7,7,54.2973073648361,54.6873669646658,306387,287421,18966
"9615",38350,54788,"Technology","Technology",7,7,54.2973073648361,54.6455938697318,306387,193938,112449
"9616",38350,77414,"Technology","Technology",7,7,54.2973073648361,54.5822690506599,306387,216570,89817
"9617",44903,37422,"Analytics","Analytics",7,7,58.8346104725415,58.870263942103,105370,51418,53952
"9618",75701,3077,"Technology","Technology",7,7,64.3284376330353,64.5530012771392,417831,102077,315754
"9619",75701,29947,"Technology","Technology",7,7,64.3284376330353,64.3670178799489,417831,370892,46939
"9620",75701,68980,"Technology","Technology",7,7,64.3284376330353,64.5450191570881,417831,194458,223373
"9621",75701,75953,"Technology","Technology",7,7,64.3284376330353,64.5801404853129,417831,299435,118396
"9622",37555,56036,"Technology","Technology",7,7,61.0057471264368,61.3130587484036,266075,193002,73073
"9623",74618,46420,"Technology","Technology",7,7,62.3741485738612,62.8392401021711,318722,247494,71228
"9624",74618,51791,"Technology","Technology",7,7,62.3741485738612,62.556140911026,318722,294024,24698
"9625",74618,59674,"Technology","Technology",7,7,62.3741485738612,62.5470945083014,318722,185164,133558
"9626",57148,52367,"Technology","Technology",7,7,67.8975095785441,68.5190506598553,400907,374030,26877
"9627",57148,67900,"Technology","Technology",7,7,67.8975095785441,68.0145806726266,400907,277268,123639
"9628",39018,8190,"Technology","Technology",7,7,56.4950510855683,56.7946466581524,372440,140016,232424
"9629",39018,14047,"Technology","Technology",7,7,56.4950510855683,56.4950510855683,372440,301444,70996
"9630",39018,26132,"Technology","Technology",7,7,56.4950510855683,56.5671562366965,372440,182153,190287
"9631",39018,49596,"Technology","Technology",7,7,56.4950510855683,56.4950510855683,372440,363550,8890
"9632",39018,72204,"Technology","Technology",7,7,56.4950510855683,56.6110578969774,372440,183944,188496
"9633",39018,77533,"Technology","Technology",7,7,56.4950510855683,56.7946466581524,372440,169753,202687
"9634",17506,9957,"Technology","Technology",7,7,60.757503192848,61.3617496807152,376929,290635,86294
"9635",17506,26951,"Technology","Technology",7,7,60.757503192848,60.757503192848,376929,236596,140333
"9636",17506,56036,"Technology","Technology",7,7,60.757503192848,61.3130587484036,376929,193002,183927
"9637",17506,70738,"Technology","Technology",7,7,60.757503192848,60.8484993614304,376929,129872,247057
"9638",17506,72942,"Technology","Technology",7,7,60.757503192848,61.2337696892295,376929,337404,39525
"9639",39381,67900,"Technology","Technology",7,7,67.3510004257131,68.0145806726266,480393,277268,203125
"9640",72298,9761,"Technology","Technology",7,7,62.2216900808855,62.8246062154108,418759,321360,97399
"9641",72298,46420,"Technology","Technology",7,7,62.2216900808855,62.8392401021711,418759,247494,171265
"9642",72298,51791,"Technology","Technology",7,7,62.2216900808855,62.556140911026,418759,294024,124735
"9643",72298,59674,"Technology","Technology",7,7,62.2216900808855,62.5470945083014,418759,185164,233595
"9644",29493,26951,"Technology","Technology",7,7,60.6760855683269,60.757503192848,387790,236596,151194
"9645",29493,70738,"Technology","Technology",7,7,60.6760855683269,60.8484993614304,387790,129872,257918
"9646",29493,72942,"Technology","Technology",7,7,60.6760855683269,61.2337696892295,387790,337404,50386
"9647",51944,26951,"Technology","Technology",7,7,60.6760855683269,60.757503192848,427322,236596,190726
"9648",51944,70738,"Technology","Technology",7,7,60.6760855683269,60.8484993614304,427322,129872,297450
"9649",51944,72942,"Technology","Technology",7,7,60.6760855683269,61.2337696892295,427322,337404,89918
"9650",22911,6256,"Technology","Technology",7,7,53.9176245210728,54.2502128565347,286378,153108,133270
"9651",22911,22870,"Technology","Technology",7,7,53.9176245210728,54.3545125585356,286378,186110,100268
"9652",31147,55108,"Technology","Technology",7,7,51.7802788420604,51.782141336739,323889,217586,106303
"9653",31147,55174,"Technology","Technology",7,7,51.7802788420604,52.1607598978289,323889,299779,24110
"9654",51390,8190,"Technology","Technology",7,7,56.7818752660707,56.7946466581524,313030,140016,173014
"9655",51390,70579,"Technology","Technology",7,7,56.7818752660707,57.3416879523201,313030,150432,162598
"9656",51390,77533,"Technology","Technology",7,7,56.7818752660707,56.7946466581524,313030,169753,143277
"9657",54976,8190,"Technology","Technology",7,7,56.7818752660707,56.7946466581524,246032,140016,106016
"9658",54976,70579,"Technology","Technology",7,7,56.7818752660707,57.3416879523201,246032,150432,95600
"9659",54976,77533,"Technology","Technology",7,7,56.7818752660707,56.7946466581524,246032,169753,76279
"9660",25695,47317,"Technology","Technology",7,7,63.693859088974,63.9860046828438,345079,123739,221340
"9661",25695,67067,"Technology","Technology",7,7,63.693859088974,63.7023733503619,345079,309921,35158
"9662",27777,8190,"Technology","Technology",7,7,56.3966049382716,56.7946466581524,240423,140016,100407
"9663",27777,26132,"Technology","Technology",7,7,56.3966049382716,56.5671562366965,240423,182153,58270
"9664",27777,72204,"Technology","Technology",7,7,56.3966049382716,56.6110578969774,240423,183944,56479
"9665",27777,77533,"Technology","Technology",7,7,56.3966049382716,56.7946466581524,240423,169753,70670
"9666",11129,6168,"Technology","Technology",7,7,69.1363346104725,69.6588974031503,273672,224475,49197
"9667",10374,12353,"Technology","Technology",7,7,70.9724882928906,71.5825883354619,253228,162242,90986
"9668",37852,23153,"Technology","Technology",7,7,54.6495849297573,54.6873669646658,498011,287421,210590
"9669",37852,40714,"Technology","Technology",7,7,54.6495849297573,55.186515538527,498011,205355,292656
"9670",37852,48900,"Technology","Technology",7,7,54.6495849297573,54.9244359301831,498011,355638,142373
"9671",37852,51915,"Technology","Technology",7,7,54.6495849297573,54.8278522775649,498011,324825,173186
"9672",74916,19969,"Operations","Operations",7,7,56.4953171562367,56.5022349936143,83482,80999,2483
"9673",74916,77939,"Operations","Operations",7,7,56.4953171562367,56.5839186888037,83482,62218,21264
"9674",41437,64702,"Technology","Technology",7,7,55.2245636441039,55.4462005108557,413206,389289,23917
"9675",41437,72633,"Technology","Technology",7,7,55.2245636441039,55.399638143891,413206,281002,132204
"9676",44872,26951,"Technology","Technology",7,7,60.6670391656024,60.757503192848,313031,236596,76435
"9677",44872,70738,"Technology","Technology",7,7,60.6670391656024,60.8484993614304,313031,129872,183159
"9678",5588,37422,"Analytics","Analytics",7,7,58.7843231162197,58.870263942103,70073,51418,18655
"9679",76767,37422,"Analytics","Analytics",7,7,58.7843231162197,58.870263942103,107921,51418,56503
"9680",49948,13223,"R&D","R&D",7,7,57.8677096636867,57.8677096636867,510350,276058,234292
"9681",51972,37422,"Analytics","Analytics",7,7,58.7994891443167,58.870263942103,103332,51418,51914
"9682",53432,37422,"Analytics","Analytics",7,7,58.7029054916986,58.870263942103,140267,51418,88849
"9683",40977,37422,"Analytics","Analytics",7,7,58.5020221370796,58.870263942103,134492,51418,83074
"9684",68561,30454,"Analytics","Analytics",7,7,52.8927203065134,53.0757769263516,98743,94744,3999
"9685",23859,3077,"Technology","Technology",7,7,64.5136228182205,64.5530012771392,317818,102077,215741
"9686",23859,7242,"Technology","Technology",7,7,64.5136228182205,65.0085142613878,317818,301719,16099
"9687",23859,51373,"Technology","Technology",7,7,64.5136228182205,65.0880693912303,317818,160074,157744
"9688",23859,68980,"Technology","Technology",7,7,64.5136228182205,64.5450191570881,317818,194458,123360
"9689",23859,73785,"Technology","Technology",7,7,64.5136228182205,65.127447850149,317818,187713,130105
"9690",23859,75953,"Technology","Technology",7,7,64.5136228182205,64.5801404853129,317818,299435,18383
"9691",23850,2087,"Operations","Operations",7,7,56.7531396338868,57.0343763303533,119993,95517,24476
"9692",23850,43278,"Operations","Operations",7,7,56.7531396338868,57.2381864623244,119993,62879,57114
"9693",23850,70163,"Operations","Operations",7,7,56.7531396338868,57.3102916134525,119993,80183,39810
"9694",1422,2614,"Technology","Technology",7,7,59.1658684546616,59.6772562792678,488371,222516,265855
"9695",1422,11219,"Technology","Technology",7,7,59.1658684546616,59.5577905491699,488371,388479,99892
"9696",1422,30668,"Technology","Technology",7,7,59.1658684546616,59.6849723286505,488371,115012,373359
